Nome_da_Empresa,Status_do_Foguete,Custo_da_Missao,Status_da_Missao,Pais,Estado_Regiao,Ano,Mes,Dia,Hora,Modelo_Foguete,Carga_Util,Pais_Mapa,Status_da_Missao_Num,Status_do_Foguete_Num,Alvo_Sucesso,Empresa_Cod,Pais_Cod,Probabilidade_Sucesso,Probabilidade_Falha,Previsao_IA_Status
Northrop,StatusActive,40.0,Success,USA,Virginia,2007,4.0,24.0,6.0,Minotaur I,NFIRE,United States,3,1,1,36.0,16.0,0.8833551921267812,0.11664480787321897,1
ISRO,StatusActive,21.0,Success,India,Satish Dhawan Space Centre,2007,4.0,23.0,10.0,PSLV-CA,AGILE & AAM,India,3,1,1,23.0,4.0,0.845915253935103,0.15408474606489717,1
Kosmotras,StatusRetired,29.0,Success,Kazakhstan,Baikonur Cosmodrome,2007,4.0,17.0,6.0,Dnepr,EgyptSat 1 & Others,Kazakhstan,3,0,1,28.0,9.0,0.7735851428743853,0.2264148571256149,1
CASC,StatusActive,69.7,Success,China,Xichang Satellite Launch Center,2007,4.0,13.0,20.0,Long March 3A,Compass-M1,China,3,1,1,7.0,2.0,0.81870881497156,0.18129118502844,1
CASC,StatusActive,30.8,Success,China,Taiyuan Satellite Launch Center,2007,4.0,11.0,3.0,Long March 2C,Haiyang-1B,China,3,1,1,7.0,2.0,0.9571857676846229,0.042814232315377086,1
SpaceX,StatusRetired,7.0,Failure,USA,Marshall Islands,2007,3.0,21.0,1.0,Falcon 1,DemoSat,United States,0,0,0,46.0,16.0,0.3138653961759624,0.6861346038240376,0
Arianespace,StatusActive,200.0,Success,France,French Guiana,2007,3.0,11.0,22.0,Ariane 5 ECA,Skynet 5A & INSAT-4B,France,3,1,1,3.0,3.0,0.906273707737224,0.09372629226277608,1
ULA,StatusActive,109.0,Success,USA,Florida,2007,3.0,9.0,3.0,Atlas V 401,"STP-1, FalconSat-3",United States,3,1,1,48.0,16.0,0.8770867648764852,0.12291323512351489,1
MHI,StatusRetired,90.0,Success,Japan,Tanegashima Space Center,2007,2.0,24.0,4.0,H-IIA 2024,"IGS-Optical 3V, IGS-Radar 2",Japan,3,0,1,32.0,8.0,0.7581522534277271,0.2418477465722727,1
ULA,StatusRetired,123.0,Success,USA,Florida,2007,2.0,17.0,23.0,Delta II 7925-10C,THEMIS,United States,3,0,1,48.0,16.0,0.9254550938213812,0.07454490617861886,1
CASC,StatusActive,69.7,Success,China,Xichang Satellite Launch Center,2007,2.0,2.0,16.0,Long March 3A,Beidou-1D,China,3,1,1,7.0,2.0,0.8101510105018488,0.18984898949815132,1
Sea Launch,StatusActive,79.85,Failure,Pacific Ocean,Kiritimati Launch Area,2007,1.0,30.0,23.0,Zenit-3 SL,NSS-8,International Waters,0,1,0,45.0,5.0,0.8723136635551239,0.12768633644487615,1
ISRO,StatusRetired,25.0,Success,India,Satish Dhawan Space Centre,2007,1.0,10.0,3.0,PSLV-G,Cartosat-2 & SRE-1 & Rideshares,India,3,0,1,23.0,4.0,0.8815992578689708,0.1184007421310295,1
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2006,12.0,19.0,14.0,Cosmos-3M (11K65M),SAR-Lupe 1,Russia,3,0,1,52.0,13.0,0.3953433108456717,0.6046566891543285,0
MHI,StatusActive,90.0,Success,Japan,Tanegashima Space Center,2006,12.0,18.0,6.0,H-IIA 204,Kiku 8,Japan,3,1,1,32.0,8.0,0.9077494179697069,0.09225058203029325,1
Northrop,StatusActive,40.0,Success,USA,Virginia,2006,12.0,16.0,12.0,Minotaur I,TacSat-2 & GeneSat-1,United States,3,1,1,36.0,16.0,0.8704569763852599,0.1295430236147401,1
ULA,StatusRetired,123.0,Success,USA,California,2006,12.0,14.0,21.0,Delta II 7920-10C,NROL-21,United States,3,0,1,48.0,16.0,0.9197988572645723,0.08020114273542739,1
NASA,StatusRetired,450.0,Success,USA,Florida,2006,12.0,10.0,0.0,Space Shuttle Discovery,STS-116,United States,3,0,1,35.0,16.0,0.9874467329614747,0.012553267038525356,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2006,12.0,8.0,22.0,Ariane 5 ECA,WildBlue-1 & AMC-18,France,3,1,1,3.0,3.0,0.9237076564850825,0.07629234351491757,1
CASC,StatusActive,69.7,Success,China,Xichang Satellite Launch Center,2006,12.0,8.0,0.0,Long March 3A,Fengyun-2D,China,3,1,1,7.0,2.0,0.9471572331060641,0.05284276689393627,1
Boeing,StatusRetired,164.0,Success,USA,Florida,2006,11.0,17.0,19.0,Delta II 7925,GPS IIRM-3,United States,3,0,1,6.0,16.0,0.963305736890508,0.03669426310949174,1
Boeing,StatusRetired,133.0,Success,USA,California,2006,11.0,4.0,13.0,Delta IV Medium,DMSP F17,United States,3,0,1,6.0,16.0,0.8386481063674673,0.16135189363253266,1
Sea Launch,StatusActive,90.0,Success,Pacific Ocean,Kiritimati Launch Area,2006,10.0,30.0,23.0,Zenit-3 SL,XM-4,International Waters,3,1,1,45.0,5.0,0.9457985255206408,0.054201474479359274,1
CASC,StatusActive,30.8,Success,China,Xichang Satellite Launch Center,2006,10.0,28.0,16.0,Long March 3B,SinoSat 2,China,3,1,1,7.0,2.0,0.9086935012786569,0.09130649872134317,1
Boeing,StatusRetired,164.0,Success,USA,Florida,2006,10.0,26.0,0.0,Delta II 7925-10L,STEREO,United States,3,0,1,6.0,16.0,0.9371879910609423,0.06281200893905747,1
CASC,StatusActive,64.68,Success,China,Taiyuan Satellite Launch Center,2006,10.0,23.0,23.0,Long March 4B,Shijian-6C & 6D,China,3,1,1,7.0,2.0,0.9135348117364674,0.08646518826353301,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2006,10.0,13.0,20.0,Ariane 5 ECA,"DirecTV-9S, Optus D1, LDREX-2",France,3,1,1,3.0,3.0,0.9451385279913516,0.05486147200864828,1
Boeing,StatusRetired,164.0,Success,USA,Florida,2006,9.0,25.0,18.0,Delta II 7925,GPS IIRM-2,United States,3,0,1,6.0,16.0,0.9686146742035159,0.03138532579648391,1
ISAS,StatusRetired,90.0,Success,Japan,Uchinoura Space Center,2006,9.0,22.0,21.0,Mu-V / M-25,"SSSat 2, Hinode & Camatai",Japan,3,0,1,22.0,8.0,0.6480927645184794,0.35190723548152036,1
CASC,StatusActive,69.7,Success,China,Xichang Satellite Launch Center,2006,9.0,12.0,16.0,Long March 3A,Chinasat-22A,China,3,1,1,7.0,2.0,0.8668414669283354,0.13315853307166467,1
MHI,StatusActive,90.0,Success,Japan,Tanegashima Space Center,2006,9.0,11.0,4.0,H-IIA 202,IGS-Optical 2,Japan,3,1,1,32.0,8.0,0.9227124181116856,0.0772875818883145,1
NASA,StatusRetired,450.0,Success,USA,Florida,2006,9.0,9.0,15.0,Space Shuttle Atlantis,STS-115,United States,3,0,1,35.0,16.0,0.9300241836215771,0.06997581637842246,1
CASC,StatusActive,30.8,Success,China,Jiuquan Satellite Launch Center,2006,9.0,9.0,7.0,Long March 2C,Shijian-8,China,3,1,1,7.0,2.0,0.9469160130401948,0.053083986959804964,1
Sea Launch,StatusActive,90.0,Success,Pacific Ocean,Kiritimati Launch Area,2006,8.0,22.0,3.0,Zenit-3 SL,Koreasat 5,International Waters,3,1,1,45.0,5.0,0.8790361990367406,0.12096380096325914,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2006,8.0,11.0,22.0,Ariane 5 ECA,JCSAT-10 & Syracuse 3B,France,3,1,1,3.0,3.0,0.9514227759041057,0.048577224095894385,1
Eurockot,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2006,7.0,28.0,7.0,Rokot/Briz KM,KompSat-2,Russia,3,0,1,14.0,13.0,0.7701369602466602,0.22986303975333977,1
Kosmotras,StatusRetired,29.0,Failure,Kazakhstan,Baikonur Cosmodrome,2006,7.0,26.0,19.0,Dnepr,BelKa 1 & Others,Kazakhstan,0,0,0,28.0,9.0,0.419123992306628,0.5808760076933721,0
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2006,7.0,21.0,4.0,Molniya-M /Block 2BL,Cosmos 2422,Russia,3,0,1,52.0,13.0,0.7854776775014949,0.2145223224985051,1
Kosmotras,StatusRetired,29.0,Success,Russia,Yasny Cosmodrome,2006,7.0,12.0,14.0,Dnepr,Genesis 1,Russia,3,0,1,28.0,13.0,0.5146821682332852,0.48531783176671467,1
ISRO,StatusRetired,47.0,Failure,India,Satish Dhawan Space Centre,2006,7.0,10.0,12.0,GSLV Mk I,INSAT-4C,India,0,0,0,23.0,4.0,0.06431256957018491,0.9356874304298153,0
NASA,StatusRetired,450.0,Success,USA,Florida,2006,7.0,4.0,18.0,Space Shuttle Discovery,STS-121,United States,3,0,1,35.0,16.0,0.9412564091573734,0.0587435908426263,1
Boeing,StatusRetired,164.0,Success,USA,California,2006,6.0,28.0,3.0,"Delta IV Medium+ (4,2)",NROL-22,United States,3,0,1,6.0,16.0,0.9507003818178513,0.04929961818214854,1
VKS RF,StatusRetired,41.8,Success,Kazakhstan,Baikonur Cosmodrome,2006,6.0,25.0,4.0,Tsyklon-2,Cosmos 2421,Kazakhstan,3,0,1,52.0,9.0,0.8095893117793582,0.19041068822064192,1
Boeing,StatusRetired,164.0,Success,USA,Florida,2006,6.0,21.0,22.0,Delta II 7925,MiTEx,United States,3,0,1,6.0,16.0,0.9722527111024165,0.027747288897583343,1
Sea Launch,StatusActive,90.0,Success,Pacific Ocean,Kiritimati Launch Area,2006,6.0,18.0,7.0,Zenit-3 SL,Galaxy 16,International Waters,3,1,1,45.0,5.0,0.8461220151996034,0.15387798480039672,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2006,5.0,27.0,21.0,Ariane 5 ECA,Satmex-6 & Thaicom-5,France,3,1,1,3.0,3.0,0.9438689502323708,0.056131049767629206,1
SRC,StatusRetired,90.0,Success,Barents Sea,Barents Sea Launch Area,2006,5.0,26.0,18.0,Shtil',Kompass-2,International Waters,3,0,1,43.0,5.0,0.5089331449609751,0.491066855039025,1
Boeing,StatusRetired,164.0,Success,USA,Florida,2006,5.0,24.0,22.0,"Delta IV Medium+ (4,2)",GOES-N (GOES-13),United States,3,0,1,6.0,16.0,0.9690369890678272,0.03096301093217269,1
Boeing,StatusRetired,164.0,Success,USA,California,2006,4.0,28.0,10.0,Delta II 7420-10C,"CloudSat, CALIPSO",United States,3,0,1,6.0,16.0,0.9779256462485002,0.022074353751499687,1
CASC,StatusActive,64.68,Success,China,Taiyuan Satellite Launch Center,2006,4.0,26.0,22.0,Long March 4C,Yaogan 1,China,3,1,1,7.0,2.0,0.8570309386525319,0.14296906134746828,1
MITT,StatusActive,90.0,Success,Russia,Svobodny Cosmodrome,2006,4.0,25.0,16.0,Start-1,EROS B,Russia,3,1,1,33.0,13.0,0.780262298919487,0.21973770108051308,1
ILS,StatusActive,115.0,Success,USA,Florida,2006,4.0,20.0,20.0,Atlas V 411,Astra 1KR,United States,3,1,1,19.0,16.0,0.8529073257120854,0.1470926742879149,1
Northrop,StatusActive,40.0,Success,USA,California,2006,4.0,15.0,1.0,Minotaur I,COSMIC (FORMOSAT-3),United States,3,1,1,36.0,16.0,0.9593861961516459,0.04061380384835426,1
Sea Launch,StatusActive,90.0,Success,Pacific Ocean,Kiritimati Launch Area,2006,4.0,12.0,23.0,Zenit-3 SL,JCSat-9,International Waters,3,1,1,45.0,5.0,0.9128257400898282,0.08717425991017194,1
Northrop,StatusActive,40.0,Success,USA,California,2006,3.0,28.0,20.0,Pegasus XL,ST-5,United States,3,1,1,36.0,16.0,0.7455503833309299,0.25444961666906996,1
SpaceX,StatusRetired,7.0,Failure,USA,Marshall Islands,2006,3.0,24.0,21.0,Falcon 1,FalconSat-2,United States,0,0,0,46.0,16.0,0.2823252691312545,0.7176747308687454,0
Arianespace,StatusActive,200.0,Success,France,French Guiana,2006,3.0,11.0,22.0,Ariane 5 ECA,Spainsat & Hot Bird 7A,France,3,1,1,3.0,3.0,0.906273707737224,0.09372629226277608,1
ISAS,StatusRetired,90.0,Success,Japan,Uchinoura Space Center,2006,2.0,21.0,21.0,Mu-V / M-25,"SSSat 1, CUTE 1.7 & Akari",Japan,3,0,1,22.0,8.0,0.6648031037650126,0.33519689623498705,1
MHI,StatusRetired,90.0,Success,Japan,Tanegashima Space Center,2006,2.0,18.0,6.0,H-IIA 2024,Himawari 7,Japan,3,0,1,32.0,8.0,0.6239242268475441,0.3760757731524557,1
Sea Launch,StatusActive,90.0,Success,Pacific Ocean,Kiritimati Launch Area,2006,2.0,15.0,22.0,Zenit-3 SL,EchoStar-X,International Waters,3,1,1,45.0,5.0,0.8976197151172652,0.10238028488273486,1
MHI,StatusRetired,90.0,Success,Japan,Tanegashima Space Center,2006,1.0,24.0,1.0,H-IIA 2022,Daichi,Japan,3,0,1,32.0,8.0,0.8436339578577107,0.1563660421422892,1
ILS,StatusActive,153.0,Success,USA,Florida,2006,1.0,19.0,19.0,Atlas V 551,New Horizons,United States,3,1,1,19.0,16.0,0.8225494345505883,0.17745056544941162,1
Arianespace,StatusRetired,200.0,Success,France,French Guiana,2005,12.0,21.0,23.0,Ariane 5 GS,INSAT-4A & MSG-2,France,3,0,1,3.0,3.0,0.8727205269555852,0.12727947304441464,1
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2005,12.0,21.0,19.0,Cosmos-3M (11K65M),Cosmos 2416,Russia,3,0,1,52.0,13.0,0.5965946665188848,0.4034053334811151,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2005,11.0,16.0,23.0,Ariane 5 ECA,Spaceway-2 & Telkom-2,France,3,1,1,3.0,3.0,0.8216032311718584,0.17839676882814176,1
Sea Launch,StatusActive,41.8,Success,Pacific Ocean,Kiritimati Launch Area,2005,11.0,8.0,14.0,Zenit-3 SL,Inmarsat 4F-2,International Waters,3,1,1,45.0,5.0,0.868149407488194,0.13185059251180628,1
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2005,10.0,27.0,6.0,Cosmos-3M (11K65M),TopSat 1 & Others,Russia,3,0,1,52.0,13.0,0.7875804967945432,0.2124195032054567,1
Lockheed,StatusRetired,35.0,Success,USA,California,2005,10.0,19.0,18.0,Titan IV(404)B,NROL-20 (KH-11 Kennen),United States,3,0,1,31.0,16.0,0.5187458378769886,0.4812541621230116,1
CASC,StatusActive,30.8,Success,China,Jiuquan Satellite Launch Center,2005,10.0,16.0,20.0,Long March 2F,Shenzhou 6,China,3,1,1,7.0,2.0,0.8869615478955081,0.113038452104492,1
Arianespace,StatusRetired,200.0,Success,France,French Guiana,2005,10.0,13.0,22.0,Ariane 5 GS,Syracuse 3A & Galaxy 15,France,3,0,1,3.0,3.0,0.8202971701098386,0.1797028298901614,1
Eurockot,StatusRetired,41.8,Failure,Russia,Plesetsk Cosmodrome,2005,10.0,8.0,15.0,Rokot/Briz KM,CryoSat-1,Russia,0,0,0,14.0,13.0,0.44523830225816424,0.5547616977418357,0
Boeing,StatusRetired,164.0,Success,USA,Florida,2005,9.0,26.0,3.0,Delta II 7925,GPS IIRM-1,United States,3,0,1,6.0,16.0,0.9309463776074878,0.06905362239251209,1
Northrop,StatusActive,40.0,Success,USA,California,2005,9.0,22.0,19.0,Minotaur I,Streak (STP-R1),United States,3,1,1,36.0,16.0,0.6411659665170886,0.35883403348291126,1
CASC,StatusActive,29.75,Success,China,Jiuquan Satellite Launch Center,2005,8.0,29.0,8.0,Long March 2D,FSW-3 No. 3,China,3,1,1,7.0,2.0,0.8402154988611871,0.1597845011388128,1
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2005,8.0,26.0,18.0,Rokot/Briz KM,Monitor-E,Russia,3,0,1,52.0,13.0,0.5847003413893376,0.4152996586106622,1
Kosmotras,StatusRetired,29.0,Success,Kazakhstan,Baikonur Cosmodrome,2005,8.0,23.0,21.0,Dnepr,Kirari and Reimei,Kazakhstan,3,0,1,28.0,9.0,0.5891898743533659,0.4108101256466339,1
ILS,StatusActive,109.0,Success,USA,Florida,2005,8.0,12.0,11.0,Atlas V 401,Mars Reconnaissance Orbiter,United States,3,1,1,19.0,16.0,0.8152047684455644,0.18479523155443564,1
Arianespace,StatusRetired,200.0,Success,France,French Guiana,2005,8.0,11.0,8.0,Ariane 5 GS,iPStar-1,France,3,0,1,3.0,3.0,0.7980394849583323,0.20196051504166776,1
CASC,StatusActive,30.8,Success,China,Jiuquan Satellite Launch Center,2005,8.0,2.0,7.0,Long March 2C,FSW-4 No. 2,China,3,1,1,7.0,2.0,0.9298884202019742,0.07011157979802554,1
NASA,StatusRetired,450.0,Success,USA,Florida,2005,7.0,26.0,14.0,Space Shuttle Discovery,STS-114,United States,3,0,1,35.0,16.0,0.9369914540203219,0.06300854597967777,1
ISAS,StatusRetired,41.8,Success,Japan,Uchinoura Space Center,2005,7.0,10.0,3.0,Mu-V / M-25,Suzaku,Japan,3,0,1,22.0,8.0,0.7987492735576996,0.20125072644230027,1
CASC,StatusActive,29.75,Success,China,Jiuquan Satellite Launch Center,2005,7.0,5.0,22.0,Long March 2D,Shijian-7,China,3,1,1,7.0,2.0,0.8696055781173367,0.13039442188266323,1
Sea Launch,StatusActive,41.8,Success,Pacific Ocean,Kiritimati Launch Area,2005,6.0,23.0,14.0,Zenit-3 SL,Intelsat-Americas 8,International Waters,3,1,1,45.0,5.0,0.8345392872753482,0.16546071272465238,1
SRC,StatusRetired,41.8,Failure,Barents Sea,Barents Sea Launch Area,2005,6.0,21.0,19.0,Volna,Cosmos 1,International Waters,0,0,0,43.0,5.0,0.2545568782723611,0.7454431217276387,0
VKS RF,StatusRetired,41.8,Failure,Russia,Plesetsk Cosmodrome,2005,6.0,21.0,0.0,Molniya-M /Block ML,Molniya-3K n†­175,Russia,0,0,0,52.0,13.0,0.49404055714918743,0.5059594428508127,0
Boeing,StatusRetired,164.0,Success,USA,California,2005,5.0,20.0,10.0,Delta II 7320-10C,NOAA-N,United States,3,0,1,6.0,16.0,0.9692044957517582,0.030795504248241904,1
ISRO,StatusRetired,25.0,Success,India,Satish Dhawan Space Centre,2005,5.0,5.0,4.0,PSLV-G,Cartosat-1 & HAMSAT,India,3,0,1,23.0,4.0,0.7250112742440994,0.27498872575590083,1
Lockheed,StatusRetired,35.0,Success,USA,Florida,2005,4.0,30.0,0.0,Titan IV(405)B,NROL-16 (Onyx),United States,3,0,1,31.0,16.0,0.9327087341314954,0.06729126586850456,1
Sea Launch,StatusActive,41.8,Success,Pacific Ocean,Kiritimati Launch Area,2005,4.0,26.0,7.0,Zenit-3 SL,Spaceway-1,International Waters,3,1,1,45.0,5.0,0.9042728363555081,0.09572716364449206,1
Northrop,StatusActive,40.0,Success,USA,California,2005,4.0,15.0,17.0,Pegasus XL,DART,United States,3,1,1,36.0,16.0,0.6943046897583615,0.30569531024163843,1
CASC,StatusActive,30.8,Success,China,Xichang Satellite Launch Center,2005,4.0,12.0,12.0,Long March 3B,Apstar 6,China,3,1,1,7.0,2.0,0.7522991359833948,0.24770086401660515,1
Northrop,StatusActive,40.0,Success,USA,California,2005,4.0,11.0,13.0,Minotaur I,XSS-11,United States,3,1,1,36.0,16.0,0.7205994140381073,0.27940058596189243,1
ILS,StatusActive,130.0,Success,USA,Florida,2005,3.0,11.0,21.0,Atlas V 431,Inmarsat-4 F1,United States,3,1,1,19.0,16.0,0.8382030825543079,0.16179691744569225,1
Sea Launch,StatusActive,41.8,Success,Pacific Ocean,Kiritimati Launch Area,2005,3.0,1.0,3.0,Zenit-3 SL,XM-3,International Waters,3,1,1,45.0,5.0,0.9206645218836769,0.07933547811632306,1
MHI,StatusRetired,90.0,Success,Japan,Tanegashima Space Center,2005,2.0,26.0,9.0,H-IIA 2022,Himawari 6,Japan,3,0,1,32.0,8.0,0.5568150459401657,0.4431849540598342,1
Arianespace,StatusActive,200.0,Success,France,French Guiana,2005,2.0,12.0,21.0,Ariane 5 ECA,"XTAR-EUR, Maqsat-B2, Sloshsat-FLEVO",France,3,1,1,3.0,3.0,0.8766333992464364,0.12336660075356365,1
Lockheed,StatusRetired,35.0,Success,USA,Florida,2005,2.0,3.0,7.0,Atlas IIIB,NROL-23 (Intruder 7A & 7B),United States,3,0,1,31.0,16.0,0.8660463399050953,0.13395366009490464,1
VKS RF,StatusRetired,41.8,Success,Russia,Plesetsk Cosmodrome,2005,1.0,20.0,3.0,Cosmos-3M (11K65M),Cosmos 2414 & Universitietski,Russia,3,0,1,52.0,13.0,0.7939914638654622,0.20600853613453773,1
