Tipo_Combustivel,Ano,Pais_Lancamento,Nome_Satellites_Carga,Dia,Probabilidade_Falha_IA,Status_do_Foguete,Idade_da_Empresa,Nome_da_Empresa,Capacidade_Maxima_LEO_KG,Foguete_Reutilizavel,Peso_Real_da_Carga_KG,Status_da_Missao,Previsao_IA_Status,Mes,Regiao_Lancamento,Tipo_de_Missao,Probabilidade_Sucesso_IA,Hora,Custo_da_Missao,Setor_da_Empresa,Orbita_Destino,Modelo_Foguete,Latitude,Longitude
Não Informado,1967,Kazakhstan,Molniya-1 n†­12,22,0.5162465555011284,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,10,Baikonur Cosmodrome,Não Informado,0.4837534444988716,8.0,150.0,Civil,Não Informado,Molniya,45.92,63.34
Não Informado,1967,Kazakhstan,Cosmos 183,18,0.5166503202020688,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,10,Baikonur Cosmodrome,Não Informado,0.483349679797931,13.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Lox/Rp-1,1967,Kazakhstan,Cosmos 182,16,0.5162465555011284,StatusRetired,-25.0,RVSN USSR,2494.0,0,1372.0,Success,0,10,Baikonur Cosmodrome,Navigation/Gps,0.4837534444988716,8.0,150.0,Civil,Meo,Voskhod,45.92,63.34
Não Informado,1967,Kazakhstan,VKZ,12,0.5310604705084611,StatusRetired,-3.0,OKB-586,0.0,0,0.0,Success,0,10,Baikonur Cosmodrome,Não Informado,0.4689395294915388,14.0,150.0,Não Informado,Não Informado,Cosmos-3 (11K65),45.92,63.34
Lox/Rp-1,1967,Russia,Cosmos 181,11,0.4999589869295544,StatusRetired,-25.0,RVSN USSR,2494.0,0,1372.0,Success,1,10,Plesetsk Cosmodrome,Navigation/Gps,0.5000410130704456,11.0,150.0,Civil,Meo,Voskhod,62.93,40.57
Não Informado,1967,Kazakhstan,Molniya-1 n†­9,3,0.5092255039090434,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,10,Baikonur Cosmodrome,Não Informado,0.4907744960909566,5.0,150.0,Civil,Não Informado,Molniya,45.92,63.34
Não Informado,1967,Kazakhstan,Zond,27,0.8016067488679647,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Failure,0,9,Baikonur Cosmodrome,Não Informado,0.1983932511320354,21.0,150.0,Civil,Não Informado,Proton K/Block D,45.92,63.34
Lox/Rp-1,1967,Russia,Zaliv #2,27,0.5498418442768754,StatusRetired,-25.0,RVSN USSR,680.0,0,0.0,Failure,0,9,Plesetsk Cosmodrome,Não Informado,0.4501581557231248,11.0,150.0,Civil,Não Informado,Cosmos-3M (11K65M),62.93,40.57
Lox/Rp-1,1967,Russia,Cosmos 180,26,0.525679317121611,StatusRetired,-25.0,RVSN USSR,2494.0,0,2130.0,Success,0,9,Plesetsk Cosmodrome,Scientific,0.4743206828783891,10.0,150.0,Civil,Leo,Voskhod,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 179,22,0.5460555837332004,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,9,Baikonur Cosmodrome,Não Informado,0.4539444162667996,14.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Usa,OPS 4941,19,0.3156157141475659,StatusRetired,9.0,US Air Force,0.0,0,0.0,Success,1,9,California,Não Informado,0.6843842858524336,18.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Não Informado,1967,Kazakhstan,Cosmos 178,19,0.5460555837332004,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,9,Baikonur Cosmodrome,Não Informado,0.4539444162667996,14.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Lox/Rp-1,1967,Kazakhstan,Cosmos 177,16,0.5601555075207468,StatusRetired,-25.0,RVSN USSR,2494.0,0,2130.0,Success,0,9,Baikonur Cosmodrome,Scientific,0.439844492479253,6.0,150.0,Civil,Leo,Voskhod,45.92,63.34
Não Informado,1967,Russia,Cosmos 176,12,0.3968579866953087,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,9,Plesetsk Cosmodrome,Não Informado,0.6031420133046907,17.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),62.93,40.57
Lox/Rp-1,1967,Russia,Cosmos 175,11,0.525679317121611,StatusRetired,-25.0,RVSN USSR,2494.0,0,2130.0,Success,0,9,Plesetsk Cosmodrome,Scientific,0.4743206828783891,10.0,150.0,Civil,Leo,Voskhod,62.93,40.57
Não Informado,1967,Usa,Surveyor 5,8,0.4002996029703177,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,1,9,Florida,Não Informado,0.5997003970296819,7.0,150.0,Commercial,Não Informado,Atlas-SLV3C Centaur-D,28.56,-80.58
Lox/Rp-1,1967,Russia,Zenit-2 n†­51,1,0.525679317121611,StatusRetired,-25.0,RVSN USSR,2494.0,0,2130.0,Failure,0,9,Plesetsk Cosmodrome,Scientific,0.4743206828783891,10.0,150.0,Civil,Leo,Voskhod,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 174,31,0.5441242942783362,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,8,Baikonur Cosmodrome,Não Informado,0.4558757057216636,8.0,150.0,Civil,Não Informado,Molniya,45.92,63.34
Não Informado,1967,Russia,Cosmos 173,24,0.3780414654679175,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,8,Plesetsk Cosmodrome,Não Informado,0.6219585345320823,4.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),62.93,40.57
Não Informado,1967,Usa,OPS 4866,16,0.3509541373262396,StatusRetired,9.0,US Air Force,0.0,0,0.0,Success,1,8,California,Não Informado,0.6490458626737602,17.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Lox/Rp-1,1967,Kazakhstan,Cosmos 172,9,0.5481594621484333,StatusRetired,-25.0,RVSN USSR,2494.0,0,1329.0,Success,0,8,Baikonur Cosmodrome,Earth Observation,0.4518405378515662,5.0,150.0,Civil,Leo,Voskhod,45.92,63.34
Não Informado,1967,Kazakhstan,Cosmos 171,8,0.5210899819054908,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,8,Baikonur Cosmodrome,Não Informado,0.478910018094509,16.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Usa,Lunar Orbiter 5,1,0.5280853604078275,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,8,Florida,Não Informado,0.4719146395921726,22.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1967,Kazakhstan,Cosmos 170,31,0.5377386702209104,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,7,Baikonur Cosmodrome,Não Informado,0.4622613297790894,16.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Usa,OV1-11/OV1-12/OV1-86,27,0.642070345142224,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Partial Failure,0,7,California,Não Informado,0.357929654857776,19.0,150.0,Commercial,Não Informado,Atlas-D OV1,34.63,-120.61
Lox/Rp-1,1967,Kazakhstan,Zenit-4 n†­32,21,0.5984852528974162,StatusRetired,-25.0,RVSN USSR,2494.0,0,0.0,Failure,0,7,Baikonur Cosmodrome,Não Informado,0.4015147471025836,6.0,150.0,Civil,Não Informado,Voskhod,45.92,63.34
Não Informado,1967,Kazakhstan,Cosmos 169,17,0.5377386702209104,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,7,Baikonur Cosmodrome,Não Informado,0.4622613297790894,16.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Usa,Surveyor 4,14,0.6197845107317671,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,7,Florida,Não Informado,0.380215489268233,11.0,150.0,Commercial,Não Informado,Atlas-LV3C Centaur-D,28.56,-80.58
Lox/Rp-1,1967,Kazakhstan,Cosmos 168,4,0.5869653748196437,StatusRetired,-25.0,RVSN USSR,2494.0,0,0.0,Success,0,7,Baikonur Cosmodrome,Não Informado,0.413034625180356,5.0,150.0,Civil,Não Informado,Voskhod,45.92,63.34
Não Informado,1967,Usa,"OPS 9331-9334, LES-5 & DODGE",1,0.6632646955743398,StatusRetired,-39.0,Martin Marietta,0.0,0,0.0,Success,0,7,Florida,Não Informado,0.3367353044256603,13.0,35.0,Commercial,Não Informado,Titan IIIC,28.56,-80.58
Lox/Rp-1,1967,Russia,Tselina-OM #1,1,0.7291282352190197,StatusRetired,-25.0,RVSN USSR,680.0,0,0.0,Failure,0,1,Plesetsk Cosmodrome,Não Informado,0.2708717647809806,11.0,150.0,Civil,Não Informado,Cosmos-3M (11K65M),62.93,40.57
Não Informado,1967,Usa,OPS 4282,20,0.5373623826969857,StatusRetired,9.0,US Air Force,0.0,0,0.0,Partial Failure,0,6,California,Não Informado,0.4626376173030144,16.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Lox/Rp-1,1967,Russia,Zenit-4 n†­31,20,0.5499871950685177,StatusRetired,-25.0,RVSN USSR,2494.0,0,1158.0,Failure,0,6,Plesetsk Cosmodrome,Defense/Intelligence,0.4500128049314824,11.0,150.0,Civil,Leo,Voskhod,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 167,17,0.6804496985846713,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Partial Failure,0,6,Baikonur Cosmodrome,Não Informado,0.3195503014153278,2.0,150.0,Civil,Não Informado,Molniya-M /Block VL,45.92,63.34
Não Informado,1967,Russia,Cosmos 166,16,0.3844263250407848,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,6,Kapustin Yar,Não Informado,0.6155736749592149,4.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Não Informado,1967,Usa,Mariner 5,14,0.5651752748857237,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,6,Florida,Não Informado,0.4348247251142764,6.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1967,Russia,Cosmos 165,12,0.3996903718268022,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,6,Plesetsk Cosmodrome,Não Informado,0.6003096281731977,18.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),62.93,40.57
Não Informado,1967,Kazakhstan,Venera 4,12,0.6804496985846713,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,6,Baikonur Cosmodrome,Não Informado,0.3195503014153278,2.0,150.0,Civil,Não Informado,Molniya-M /Block VL,45.92,63.34
Lox/Rp-1,1967,Russia,Cosmos 164,8,0.5197015576245199,StatusRetired,-25.0,RVSN USSR,2494.0,0,1158.0,Success,0,6,Plesetsk Cosmodrome,Defense/Intelligence,0.48029844237548,13.0,150.0,Civil,Leo,Voskhod,62.93,40.57
Não Informado,1967,Russia,Cosmos 163,5,0.3765737232573863,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,6,Kapustin Yar,Não Informado,0.6234262767426134,5.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Não Informado,1967,Usa,KH-7 Gambit 4038,4,0.6198869157774783,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,6,California,Não Informado,0.3801130842225217,18.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,34.63,-120.61
Lox/Rp-1,1967,Kazakhstan,Cosmos 162,1,0.5458680759812637,StatusRetired,-25.0,RVSN USSR,2494.0,0,1158.0,Success,0,6,Baikonur Cosmodrome,Defense/Intelligence,0.4541319240187361,10.0,150.0,Civil,Leo,Voskhod,45.92,63.34
Não Informado,1967,Kazakhstan,Molniya-1 n†­8,24,0.7354723051288786,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,5,Baikonur Cosmodrome,Não Informado,0.2645276948711214,22.0,150.0,Civil,Não Informado,Molniya,45.92,63.34
Não Informado,1967,Usa,KH-7 Gambit 4037,22,0.5836922974274402,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,5,California,Não Informado,0.4163077025725598,18.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,34.63,-120.61
Lox/Rp-1,1967,Russia,Cosmos 161,22,0.5183574397797504,StatusRetired,-25.0,RVSN USSR,2494.0,0,0.0,Success,0,5,Plesetsk Cosmodrome,Não Informado,0.4816425602202496,14.0,150.0,Civil,Não Informado,Voskhod,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 160,17,0.5701652669533711,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,5,Baikonur Cosmodrome,Não Informado,0.4298347330466287,16.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Kazakhstan,Cosmos 159,16,0.795185338507858,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Partial Failure,0,5,Baikonur Cosmodrome,Não Informado,0.2048146614921423,21.0,150.0,Civil,Não Informado,Molniya-M /Block L,45.92,63.34
Lox/Rp-1,1967,Russia,Cosmos 158,15,0.5696834530941478,StatusRetired,-25.0,RVSN USSR,680.0,0,380.0,Success,0,5,Plesetsk Cosmodrome,Human Spaceflight,0.4303165469058525,11.0,150.0,Civil,Iss,Cosmos-3M (11K65M),62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 157,12,0.5521493456380567,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,5,Baikonur Cosmodrome,Não Informado,0.4478506543619431,10.0,150.0,Civil,Não Informado,Vostok-2,45.92,63.34
Não Informado,1967,Usa,Lunar Orbiter 4,4,0.5498298747417438,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,5,Florida,Não Informado,0.4501701252582563,22.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1967,Usa,"OPS-6638, OPS-6679, ORS-4, OV5-1, OV5-3",28,0.6318785361218656,StatusRetired,-39.0,Martin Marietta,0.0,0,0.0,Success,0,4,Florida,Não Informado,0.3681214638781347,10.0,35.0,Commercial,Não Informado,Titan IIIC,28.56,-80.58
Não Informado,1967,Russia,Cosmos 156,27,0.5407518332262474,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,4,Plesetsk Cosmodrome,Não Informado,0.4592481667737527,12.0,150.0,Civil,Não Informado,Vostok-2M,62.93,40.57
Não Informado,1967,Usa,OPS 4243,1,0.8043475876882827,StatusRetired,9.0,US Air Force,0.0,0,0.0,Failure,0,1,California,Não Informado,0.1956524123117173,11.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Não Informado,1967,Kenya,San Marco 2,26,0.5350068364129607,StatusRetired,-21.0,ASI,0.0,0,0.0,Success,0,4,San Marco Launch Platform,Não Informado,0.4649931635870393,10.0,150.0,Civil,Não Informado,Scout B,-2.94,40.21
Não Informado,1967,Kazakhstan,Soyuz 1,23,0.4321270125618935,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,4,Baikonur Cosmodrome,Não Informado,0.5678729874381068,0.0,150.0,Civil,Não Informado,Soyuz,45.92,63.34
Não Informado,1967,Usa,Surveyor 3,17,0.570493287893524,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,0,4,Florida,Não Informado,0.4295067121064761,7.0,150.0,Commercial,Não Informado,Atlas-LV3C Centaur-D,28.56,-80.58
Lox/Rp-1,1967,Kazakhstan,Cosmos 155,12,0.5833979818200946,StatusRetired,-25.0,RVSN USSR,2494.0,0,0.0,Success,0,4,Baikonur Cosmodrome,Não Informado,0.416602018179905,10.0,150.0,Civil,Não Informado,Voskhod,45.92,63.34
Não Informado,1967,Kazakhstan,Cosmos 154,8,0.6213823844654575,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Partial Failure,0,4,Baikonur Cosmodrome,Não Informado,0.3786176155345424,9.0,150.0,Civil,Não Informado,Proton K/Block D,45.92,63.34
Não Informado,1967,Usa,ATS-2,6,0.7491156573940485,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Partial Failure,0,4,Florida,Não Informado,0.2508843426059517,3.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1967,Russia,Cosmos 153,4,0.489483061906623,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,4,Plesetsk Cosmodrome,Não Informado,0.5105169380933768,14.0,150.0,Civil,Não Informado,Vostok-2,62.93,40.57
Não Informado,1967,Japan,Osumi,1,0.8695585296177526,StatusRetired,-3.0,UT,0.0,0,0.0,Failure,0,1,Uchinoura Space Center,Não Informado,0.130441470382247,11.0,150.0,Não Informado,Não Informado,Lambda-IV S,31.25,131.08
Não Informado,1967,Russia,Cosmos 152,25,0.4815038744843243,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,3,Plesetsk Cosmodrome,Não Informado,0.5184961255156756,6.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 151,24,0.6241563040478902,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,3,Baikonur Cosmodrome,Não Informado,0.3758436959521096,11.0,150.0,Civil,Não Informado,Cosmos-3 (11K65),45.92,63.34
Não Informado,1967,Kazakhstan,OGTch 3,22,0.6561836134041854,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Failure,0,3,Baikonur Cosmodrome,Não Informado,0.3438163865958146,14.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Lox/Rp-1,1967,Russia,Cosmos 150,22,0.5479336468367424,StatusRetired,-25.0,RVSN USSR,2494.0,0,0.0,Success,0,3,Plesetsk Cosmodrome,Não Informado,0.4520663531632578,12.0,150.0,Civil,Não Informado,Voskhod,62.93,40.57
Não Informado,1967,Russia,Cosmos 149,21,0.5264142590838035,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,3,Kapustin Yar,Não Informado,0.4735857409161965,10.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Não Informado,1967,Russia,Cosmos 148,16,0.3937853667600308,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,3,Plesetsk Cosmodrome,Não Informado,0.606214633239969,17.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),62.93,40.57
Não Informado,1967,Russia,Cosmos 147,13,0.5479336468367424,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,3,Plesetsk Cosmodrome,Não Informado,0.4520663531632578,12.0,150.0,Civil,Não Informado,Vostok-2,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 146,10,0.6241563040478902,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,3,Baikonur Cosmodrome,Não Informado,0.3758436959521096,11.0,150.0,Civil,Não Informado,Proton K/Block D,45.92,63.34
Não Informado,1967,Russia,Cosmos 145,3,0.4815038744843243,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,3,Kapustin Yar,Não Informado,0.5184961255156756,6.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Não Informado,1967,Russia,Cosmos 144,28,0.4880402153201251,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,1,2,Plesetsk Cosmodrome,Não Informado,0.5119597846798749,14.0,150.0,Civil,Não Informado,Vostok-2M,62.93,40.57
Não Informado,1967,Kazakhstan,Cosmos 143,27,0.66772068132622,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Partial Failure,0,2,Baikonur Cosmodrome,Não Informado,0.3322793186737799,8.0,150.0,Civil,Não Informado,Vostok-2,45.92,63.34
Não Informado,1967,Usa,OPS 4204,24,0.4045483105229588,StatusRetired,9.0,US Air Force,0.0,0,0.0,Success,1,2,California,Não Informado,0.595451689477041,19.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Não Informado,1967,France,Diad?ªme 2,15,0.648321810843651,StatusRetired,-3.0,Armée de l'Air,0.0,0,0.0,Success,0,2,Algeria,Não Informado,0.3516781891563491,10.0,150.0,Não Informado,Não Informado,Diamant A,30.89,-3.03
Não Informado,1967,Russia,Cosmos 142,14,0.5241155134332995,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,2,Kapustin Yar,Não Informado,0.4758844865667004,10.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Lox/Rp-1,1967,Russia,Cosmos 141,8,0.5241155134332995,StatusRetired,-25.0,RVSN USSR,2494.0,0,2744.0,Success,0,2,Plesetsk Cosmodrome,Defense/Intelligence,0.4758844865667004,10.0,150.0,Civil,Sso,Voskhod,62.93,40.57
Não Informado,1967,France,Diad?ªme 1,8,0.6644436717966586,StatusRetired,-3.0,Armée de l'Air,0.0,0,0.0,Partial Failure,0,2,Algeria,Não Informado,0.3355563282033414,8.0,150.0,Não Informado,Não Informado,Diamant A,30.89,-3.03
Não Informado,1967,Kazakhstan,Cosmos 140,7,0.6247451779167597,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,2,Baikonur Cosmodrome,Não Informado,0.3752548220832402,13.0,150.0,Civil,Não Informado,Soyuz,45.92,63.34
Não Informado,1967,Usa,Lunar Orbiter 3,5,0.4620930618596967,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,1,2,Florida,Não Informado,0.5379069381403032,1.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1967,Usa,KH-7 Gambit 4036,2,0.4207095358784385,StatusRetired,15.0,General Dynamics,0.0,0,0.0,Success,1,2,California,Não Informado,0.5792904641215612,20.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,34.63,-120.61
Lox/Rp-1,1967,Usa,Apollo 1,27,0.1260620101780239,StatusRetired,9.0,NASA,9525.0,0,2501.0,Failure,1,1,Florida,Defense/Intelligence,0.8739379898219759,23.0,450.0,Civil,Sso,Saturn IB,28.56,-80.58
Não Informado,1967,Kazakhstan,Cosmos 139,25,0.6490197855697438,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,1,Baikonur Cosmodrome,Não Informado,0.350980214430256,13.0,150.0,Civil,Não Informado,Tsyklon,45.92,63.34
Não Informado,1967,Russia,Cosmos 138,19,0.5486196939050473,StatusRetired,-25.0,RVSN USSR,0.0,0,0.0,Success,0,1,Plesetsk Cosmodrome,Não Informado,0.4513803060949529,12.0,150.0,Civil,Não Informado,Vostok-2,62.93,40.57
Não Informado,1967,Usa,OPS 9321-9328,18,0.5073760700437853,StatusRetired,-39.0,Martin Marietta,0.0,0,0.0,Success,0,1,Florida,Não Informado,0.4926239299562147,14.0,35.0,Commercial,Não Informado,Titan IIIC,28.56,-80.58
Não Informado,1966,Russia,Cosmos 137,21,0.3080703143913137,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,1,12,Kapustin Yar,Não Informado,0.6919296856086866,13.0,150.0,Civil,Não Informado,Cosmos-2I (63S1),48.57,46.29
Não Informado,1966,Kazakhstan,Luna 13,21,0.3012381571146936,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,1,12,Baikonur Cosmodrome,Não Informado,0.6987618428853064,10.0,150.0,Civil,Não Informado,Molniya-M /Block L,45.92,63.34
Não Informado,1966,Japan,Osumi,1,0.8861131473045,StatusRetired,-3.0,UT,0.0,0,0.0,Failure,0,1,Uchinoura Space Center,Não Informado,0.1138868526954997,11.0,150.0,Não Informado,Não Informado,Lambda-IV S,31.25,131.08
Não Informado,1966,Russia,Cosmos 136,19,0.2864108739847562,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,1,12,Plesetsk Cosmodrome,Não Informado,0.7135891260152439,12.0,150.0,Civil,Não Informado,Vostok-2,62.93,40.57
Não Informado,1966,Usa,OPS 8968,14,0.1475166102296439,StatusRetired,8.0,US Air Force,0.0,0,0.0,Success,1,12,California,Não Informado,0.8524833897703561,18.0,59.0,Civil,Não Informado,Titan IIIB,34.63,-120.61
Não Informado,1966,Kazakhstan,Soyuz 7K-OK n†­1,14,0.4457905972724967,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Prelaunch Failure,1,12,Baikonur Cosmodrome,Não Informado,0.5542094027275035,11.0,150.0,Civil,Não Informado,Soyuz,45.92,63.34
Não Informado,1966,Russia,Cosmos 135,12,0.2254630304605151,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,1,12,Kapustin Yar,Não Informado,0.7745369695394848,20.0,150.0,Civil,Não Informado,Cosmos-2I (63SM),48.57,46.29
Não Informado,1966,Usa,OV1-9/OV1-10,11,0.31119394404757,StatusRetired,14.0,General Dynamics,0.0,0,0.0,Success,1,12,California,Não Informado,0.6888060559524298,21.0,150.0,Commercial,Não Informado,Atlas-D OV1,34.63,-120.61
Não Informado,1966,Usa,ATS-1,7,0.2824305996678123,StatusRetired,14.0,General Dynamics,0.0,0,0.0,Success,1,12,Florida,Não Informado,0.7175694003321876,2.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1966,Usa,KH-7 Gambit 4035,5,0.31119394404757,StatusRetired,14.0,General Dynamics,0.0,0,0.0,Success,1,12,California,Não Informado,0.6888060559524298,21.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,34.63,-120.61
Lox/Rp-1,1966,Kazakhstan,Cosmos 134,3,0.3045329418483625,StatusRetired,-26.0,RVSN USSR,2494.0,0,1799.0,Success,1,12,Baikonur Cosmodrome,Earth Observation,0.6954670581516376,8.0,150.0,Civil,Sso,Voskhod,45.92,63.34
Não Informado,1966,Kazakhstan,Cosmos 133,28,0.5788136031154497,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,0,11,Baikonur Cosmodrome,Não Informado,0.4211863968845502,11.0,150.0,Civil,Não Informado,Soyuz,45.92,63.34
Não Informado,1966,Kazakhstan,Cosmos 132,19,0.5690378382003574,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Success,0,11,Baikonur Cosmodrome,Não Informado,0.4309621617996425,8.0,150.0,Civil,Não Informado,Vostok-2,45.92,63.34
Não Informado,1966,Kazakhstan,Strela-2 #2,16,0.5996146361522461,StatusRetired,-26.0,RVSN USSR,0.0,0,0.0,Failure,0,11,Baikonur Cosmodrome,Não Informado,0.4003853638477538,13.0,150.0,Civil,Não Informado,Cosmos-3 (11K65),45.92,63.34
Lox/Rp-1,1966,Russia,Cosmos 131,12,0.4018847342062882,StatusRetired,-26.0,RVSN USSR,2494.0,0,168.0,Success,1,11,Plesetsk Cosmodrome,Defense/Intelligence,0.5981152657937118,9.0,150.0,Civil,Gto,Voskhod,62.93,40.57
Lox/Rp-1,1966,Usa,Gemini XII,11,0.2107965491539327,StatusRetired,8.0,NASA,1632.0,0,0.0,Success,1,11,Florida,Não Informado,0.7892034508460672,20.0,450.0,Civil,Não Informado,Titan II GLV,28.56,-80.58
Não Informado,1966,Usa,GATV 5001,11,0.4916928368383972,StatusRetired,14.0,General Dynamics,0.0,0,0.0,Success,1,11,Florida,Não Informado,0.5083071631616026,19.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
Não Informado,1966,Usa,Lunar Orbiter 2,6,0.412656766538624,StatusRetired,14.0,General Dynamics,0.0,0,0.0,Success,1,11,Florida,Não Informado,0.5873432334613756,23.0,150.0,Commercial,Não Informado,Atlas-SLV3 Agena-D,28.56,-80.58
